,url,location,job_title,company,summary
270,http://www.indeed.com/rc/clk?jk=004a6ee0723c0e5e&fccid=fb90332c857e2826&vjs=3,"Fremont, CA",Software Engineer 1 (92921),Lam Research,"5101 SOFTWARE ENGINEER I


SOFTWARE ENGINEER I


1) Software Engineering


Software development lifecycle activities: Project planning and management, Requirements analysis, Requirement specification. Software design, Software testing, verification, validation, and documentation. Software Quality Assurance and review techniques, software maintenance.


2) Object Oriented Analysis and Design


Feasibility analysis and system requirements determination, object-oriented design methodology, and information systems design using object-oriented modeling techniques. Familiarity with software design patterns and object oriented thinking is highly desirable.


3) Operating Systems Design


Concepts of System calls and structures. Management of major components: processors, memory, input/output and files. Design systems calls and device drivers for hardware dependence. Concepts of kernel and shell, file protection and interactive computation.


4) Algorithms and Data structure


Object-oriented data organization and representation as strings, arrays, stacks, queues, lists, sets, trees, tables, and graphs. Candidate should have worked on academic projects involving sorting, searching, algorithm design and performance analysis.


Familiarity with following aspects is a plus


1). Real time computer system


Applications of real time computer systems in different fields; characteristics, hardware and software aspects of real time systems; design of real time systems; application programs, files, databases and operating systems for real time systems; testing and debugging of real time systems.


2). Robotics


Discussion of software methods in robotics, robot programming languages, robot architecture and operating systems, robot interfacing and robot task software. Extensive software projects dealing with robots


Language: Must be proficient in Java, C, C++.


Tools: ClearQuest, ClearCase


Must be familiar – Unix environment, Multi-threading, Inter Process Communications, Memory Management, Code analysis using profilers and debuggers.


Works on problems of limited scope. Follows standard practices and procedures in analyzing situations or data from which answers can be readily obtained. Contact with others is primarily internal.

SUPERVISION: Normally receives detailed instructions on all work.

EXPERIENCE: 2 years of professional experience with BSCS or BSCE degree. No experience required for MSCS or MSCE degree."
271,http://www.indeed.com/rc/clk?jk=1bc050ac085c5aa1&fccid=e21f6affbb4bb0b2&vjs=3,"San Francisco, CA",Software Engineer - Developer Infrastructure,Twitch,"We are rapidly expanding the video engineering team at Twitch to deal with the challenging problem of being the 4th biggest consumer of bandwidth and one of the largest social gaming experiences in the world. Here’s a short list of current scale:


-Serve more than 150 million unique visitors per month 
-More than 2 million peak concurrent users 
-16 billion minutes of video watched each month and growing 
-Anticipated scale year-over-year = 2.5x


In order to support this rapid expansion we're investing heavily in tools and automation to help our engineers be as happy and effective as possible. You will be joining a new team that will build the next generation of tools forTwitch's video software and infrastructure teams. These tools will help engineers work more efficiently and deploy more stable software. When you *really* nail it, they'll love the tools and be delighted every day.


We're kicking off lots of new projects here so you'll have an opportunity to design solutions and then implement your vision. You'll work very closely with the users of your solutions, as you'll be part of Twitch's video team. To be successful, you'll need to collaborate with your users and iterate rapidly on what you build. 

Responsibilities
Build tools that make engineers happy and make them more efficient
Help us design the next generation for our deployment environment
Collaborate with your customers (other engineers) to understand their needs and plans
Write tools and systems that provide fast, stable builds and tests
Build and operate high-quality infrastructure for core needs like centralized logging
Find opportunities on your own team and others to automate, automate, automate Requirements
3+ year of full-time industry experience
Must be passionate about automation, efficiency, and engineering happiness! Bonus Points
You have strong opinions about particular engineering tools or workflows
You've got experience writing Go professionally
You've got experience working on AWS
You've got experience working on large bare metal estates Perks
Full benefits, including medical, dental, vision and life
401(k) savings plan with a company match
Catered daily lunch and dinners (and hearty breakfasts three times a week)
Unlimited snacks and drinks
Monthly in-office massages
Corporate gym membership
Commuter benefits
Flexible time off policy
Weekly happy hours and opportunity to attend one gaming event or tournament
Top of the line technology to help you build your own workspace"
272,http://www.indeed.com/rc/clk?jk=b34cc4ebeabdb6b5&fccid=de4fd2d39ebd948a&vjs=3,"Atlanta, GA",Full-Stack Software Engineer,SalesLoft,"Want to join an awesome engineering team, building an amazing platform in an exploding market? Want to grow your skills by being on the frontline of building, designing and scaling a web app used by tens of thousands of people a day? Want to work with modern software, tooling, and engineering practices? We are looking for mid-level and senior engineering teammates to help shape the SalesLoft Platform.

We're looking for technologists who know when and where to use a variety of solutions to solve hard problems. We ship code multiple times a day through true CI/CD, take code quality very seriously, and treat performance as a top level feature. Some of the technologies we're currently using and excited about:


React / Redux / Angular
Ruby / Rails
Elixir / Phoenix
Postgres (Citus)
Docker / Kubernetes
Kafka

Here's why we think you should come work with us:

Voted #1 Top Midsize Workplace in Atlanta by the Atlanta Journal-Constitution
Smart, motivated, and supportive team players grow and thrive in the SalesLoft environment.
You get to work with a group that believes in ""Code that sells. People that care.""
You will join North America's 7th fastest growing company according to the Deloitte Fast 500. ( https://www2.deloitte.com/us/en/pages/technology-media-and-telecommunications/articles/fast500-winners.html )
You will become part of an amazing culture with compassionate leadership and smart teammates.
You will work in an inclusive work environment from leadership to individual contributors.
You can choose to grow in either technology or management tracks. We have a technology track!
You have direct one-on-one access to your manager every week. Guaranteed.
You will work with many amazing developers and have opportunities to learn and teach everyday.
You will actually get ample opportunities to pair program. We believe in it.
You'll advance in a high-growth company building a high-traction product. Our ARR doubled last quarter.
You will get to work on challenging projects using modern technology and ship real code.
You will unlock more of your potential here than you will anywhere else.

"
273,http://www.indeed.com/rc/clk?jk=28b402f215e75433&fccid=edae4285faf6c2f0&vjs=3,"Annapolis Junction, MD",Jr. Software Engineer,Boeing Intelligence & Analytics,"**THIS POSITION REQUIRES AN ACTIVE TS/SCI WITH POLY CLEARANCE**
"
274,http://www.indeed.com/rc/clk?jk=171447f51017a69f&fccid=9742d2257aa73e81&vjs=3,"Melbourne, FL",Software Engineer Intern,Avidyne,"Department: Engineering

Location: Concord, MA and Melbourne, FL

Avidyne Corporation is leading the general aviation industry in the design and manufacture of innovative and easy-to-use avionics systems. Avidyne products are widely recognized as best-in-class for their ease of use, and their Flying Made Simple system design is intended to make general aviation safer, more accessible, and more enjoyable for pilots and their passengers. Avidyne has facilities in Melbourne, FL, Concord, MA, and Westerville, OH.

Take advantage of this unique opportunity to work for a world-class leader at the heart of innovation in general aviation.

We have multiple locations - Concord, MA (Boston area), Melbourne, FL (east coast of Florida), when submitting, please include in the body of your email, your desired location(s).

You will work under the guidance of Senior Software Engineers in the development of our Integrated Flight Displays (IFDS), flight controls, and surveillance products

Responsibilities:
Writing low level software requirements and software design documentation for our displays

Writing software and unit tests

Performing design of software modules

Developing tools to automate software development

Writing low level software requirements for our displays

Conducting software test as required

Education/Certifications/Licenses/Required Experience:
At least 2nd year completed BS CS, ECE, CE, and a combined GPA of 3.2 +

C++ software development experience, preference given to embedded expertise

Experience using source control system(s)

Desired Experience:
Avionics or aviation background or interest

Previous Co-op or internships in a related field

DO-178B knowledge

APPLICATION INSTRUCTIONS

Please email your resume in MS Word, RTF, HTML, or ASCII text format to the address below. If you wish to enclose a cover letter, please include it in the body of your email message."
275,http://www.indeed.com/rc/clk?jk=a63eb80f1ba7b954&fccid=f7647d3a911b5f98&vjs=3,"Mountain View, CA",Senior Software Engineer,ZUME Pizza,"Who We Are
We are innovators and food lovers obsessed with delivering the best food in the universe. Our passion for food - and technology - has led us to reinvent dozens of things about the way we create and deliver pizza, such as our fleet of custom-built food trucks, our patented compostable packaging, and even Bruno, one of our robots who puts our pies into the ovens. We’re especially excited about our Cooking en Route technology that allowed us to create the world’s First Baked-on-the-Way vehicle, ensuring that our pizzas can be made without stabilizers and preservatives and will arrive fresh from the oven.

Food = love. We have an employee first philosophy and we’re deeply committed to investing in the happiness satisfaction and success of everyone we work with. We are looking for a team who feel the same way! Join us as we change the way people think about food.

The Role
Zume needs experienced technology leaders to help build, improve, and scale our products. You will own the delivery of major features that enable a complex logistics machine to run smoothly and flawlessly, to the delight of Zume’s customers. Shipping these features will require good communication with all stakeholders and solid judgement about how to architect code to both ship quickly and handle changes in the future.

You will help lead production processes and environments
Develop, scale, and maintain our distributed systems
Participate in the pizza production process
Drive the development of service APIs used by system endpoints to communicate
Implement customer facing features and integrate them with the Zume Platform
Develop interfaces with IRL ""things"" to deliver good food to our customers
Participate in on-call rotation

The Stack
The core technology is node.js, express, vue.js, redis, pizza, rabbitmq, postgres on heroku. We also use distributed systems that communicate with our one of a kind Bake-On-The-Way food delivery platform, food prep robotics, and several other SaaS providers.

Requirements:
Ideal candidates will need to be able to understand and work with architectures and code across the whole stack.

Experience building service oriented infrastructure and API driven systems
Experience with PaaS production deployments, but not afraid to get down to nuts and bolts of bare metal operations
Experience with delivering applications on the web, distributed systems, databases, and networks
Experience with component-based Front-End frameworks
5-10 years experience as a professional software engineer
A strong sense of ownership and team responsibility
Authorized to work in the U.S.

Bonus Points

Familiarity with our current stack
Previous experience at a start-up
Experience with delivery and logistics systems, particularly at scale

Benefits:
What We Offer

100% company-paid Medical, Dental, and Vision for you and your dependents
Ownership via Stock Options
Flexible Time Off
Daily catered lunch
Free and discounted pizza!
The opportunity to work with an incredibly supportive team of thinkers and innovators

"
276,http://www.indeed.com/rc/clk?jk=2c19f39250e8a419&fccid=80d79567ee1c11d9&vjs=3,"Palo Alto, CA",Senior Software Engineer,Keyo,"Keyo is a brand new, end-to-end app for finding AND renting apartments. This is THE solution that makes leasing apartments way easier for renters everywhere--and they'll never have to pay a broker or application fee (finally!). Landlords also love Keyo because their units are on the market for way less time, it is significantly cheaper than what brokerages charge them and they get state of the art inventory management and pricing analytics for free on the platform.

Keyo just soft-launched in the Google Play Store and Apple App Store.

We’re looking for a senior software engineer to join our team.
As a Sr. software engineer, you’ll work throughout the stack, from large-scale data processing to web UI. Specifically, you will be responsible for building new features and functionality enabling our company to deliver mission-critical software to landlords and renters.

We build in an extremely collaborative way. Product, Design and Dev work together to make decisions that get pushed to production. You will be responsible for the product and its performance in production. If you're looking for a fun, fast-paced and highly productive environment - this team is for you!

Requirements:

Excellent coding, problem solving, and debugging skills
Solid understanding of computer science fundamentals (B.S./M.S./Ph.D. in Computer Science preferred)
Ability to pair program with junior programmers and aide in their professional development
Nice to have: Prior industry experience as a software engineer (domain knowledge in enterprise software or home lending not required)
Would be super helpful: Experience at a rapid-growth startup
Experience with JavaScript, React Native, React, AngularJS, Node.js, Go, Ruby and Python
Experience with code-deployment and continuous integration best practices
Web app development experience
Experience building native mobile apps using: ObjectiveC, Swift, Java, JS, React Native

Benefits:
Meaningful equity at a very early stage of the company
Top-tier medical, dental, and vision insurance
Gym membership
Flexible work hours and vacation time
Work from home or in the office"
277,http://www.indeed.com/rc/clk?jk=9af794b9e7940fe7&fccid=81e729bdabc87891&vjs=3,"Bozeman, MT",Software Engineer,onXmaps,"We’re looking for a talented junior to mid-level software engineer to help us take our off-pavement mobile GPS experience to the next level. If you’re passionate about writing great software, love playing outside, believe in protecting access to public lands, and want to dominate the off-pavement mobile GPS market, please consider applying.
What We Do

At OnX our mission is simple: create a best-in-class, off-pavement GPS and location experience for mobile devices and the web. We love the outdoors and we’re passionate about pushing the boundaries of off-pavement mapping technologies. We have plenty of fun, challenging, and rewarding projects ahead, and we need a talented software engineer to help us take our apps to the next level.
Technologies You’ll Use

Python, Go, Java, JavaScript, Git / GitHub, Travis CI, Docker, MySQL (spatial), PostGIS, Google Cloud Platform. Other technologies if you’re interested in contributing to more of the stack: Kotlin, Swift and Elixir.
About Us

We’re passionate about empowering off-pavement experiences.

We love the outdoors.

We enjoy working with happy, talented engineers.

We believe in moving fast and providing immediate business value.

We believe in building robust, scalable and extensible systems.

About You

You have a B.S. or M.S. in computer science or related field.

You believe that your profession is a craft and you’re driven to improve every day.

You have a strong computer science foundation.

You know data structures and you know how to apply them.

You write great code - sounds obvious but you’d be surprised.

You want to work with other happy, talented engineers.

You’re fun to work with.

You get stuff done.

You take ownership.

-------------------------------------------------------

We’re looking for someone to join us in our Missoula or Bozeman offices. Being authorized to work in the U.S. is a precondition of employment. We do not sponsor H-1B visas at this time.
About onXmaps

We empower our customers with the best off-pavement mapping tools available on iOS, Android, web, and Garmin devices.

Over 65 highly-valued employees who are passionate about what they do.

Founded in 2009, we are growing rapidly and financially stable.

Competitive benefits including life, medical, HSA or Flex account, voluntary dental and vision, IRA match up to 3%, pro deals with hundreds of outdoor retailers.

Competitive wage, bonus opportunity, and stock options for regular full-time employees.

**Interviews will be scheduled the week of February 19th"
278,http://www.indeed.com/rc/clk?jk=90f5a62e2ea253fc&fccid=1b1179275d2b31ae&vjs=3,"Sunnyvale, CA",Software Engineer,Applied Development LLC,"Position Description
POSITION TITLE: Software Engineer
POSITION LEVEL: Level 1
EDUCATION: BS or MS degree from accredited college.
LOCATION: Sunnyvale, CA

Position Description:
Individual will perform algorithm and software development and system performance analysis activities in a fast-paced, multi-disciplined research and development environment. Responsibilities include (1) algorithm development involving detection, signal formation, and geolocation, (2) mission performance and data analysis, and (3) scientific software development.

Required Qualifications for this position include:

Strong Math and/or Physics background
Experience in digital Signal Processing (DSP) and/or signal formation and geolocation processing
Experience with C++ in Unix development environments
Proficient in Python or other prototyping language (e.g MATLAB)
Self-motivated individual seeking a learning environment and challenging assignments developing state of the art signal processing algorithms and applications
Strong statistics background
Experience spanning the full software lifecycle
Understanding of both the conventional and modern Signals Intelligence (SIGNIT) environment and experience analyzing signal processing results to determine quality of algorithms and software developed

Preferred Qualifications for this position include:

Strong Math and/or Physics background
Experience in Digital Signal Processing (DSP) and/or signal formation and geolocation processing
Experience with C++ in Unix development environments
Proficient in Python or other prototyping language (e.g., MATLAB)

"
279,http://www.indeed.com/rc/clk?jk=bddbc030c9fc89dc&fccid=a76a6bc6363d7390&vjs=3,"Reston, VA",Software Engineer,MOJA,"MOJA is an information technology and intelligence analysis company based in Northern Virginia. that has been providing Information Management solutions since it's conception in 1995. We specialize in system integration, application development, network management, and intelligence analysis in support of the intelligence community and national level decision-makers. MOJA is a proud Veteran, minority owned company.
***An active Top Secret/SCI Full Scope/Poly security clearance is mandatory***
MOJA is seeking a an energetic, flexible Software Engineer with a wide array of skills to build proof of concept apps demonstrating solutions to unique and demanding mission needs. You will leverage open source software in a cloud based environment to develop these apps. Your goal is to ultimately build and demonstrate solutions for delivering data to unique mission needs using state of the art algorithms in order to define the requirements for future enterprise development efforts.
Required

(Demonstrated hands on experience with):
1.programming with high level languages in the Linux and Windows environments, including but not limited to: Python, JavaScript, Java, and Javascript libraries.
2.developing Android mobile apps.
3.with project management processes and methods.
4.creating and/or querying SQL and NoSQL databases.
***An active Top Secret/SCI Full Scope/Poly security clearance is mandatory***
Desired

(Demonstrated hands on experience with):
1.collecting, conditioning, and exploiting data from a range of social media platforms, websites, blogs, and forums.
2.with Amazon AWS Lambda, SQS, S3 services.
3.with Docker.
4. Demonstrated proficiency in MongoDB.
5. Demonstrated understanding of social media platforms and analytic methodologies.
Have Questions? Not ready to apply, but want to submit your resume? You can email us directly: hr@moja.net or call us at (703) 369-4339.
MOJA benefits include: Health/Vision/Dental, Life/Disability, AFLAC & 401k. MOJA is a proud Veteran, minority owned company and an equal opportunity employer. MOJA is an e-verify employer."
280,http://www.indeed.com/rc/clk?jk=5a2fb12602f3c346&fccid=9a55d5dc8c10ef41&vjs=3,"Mooresville, NC",C/C++ Software Engineer,Lowe's Inc.,"The primary purpose of this role is to translate business requirements and functional specifications into logical program designs, code modules, stable application systems, and software solutions. This includes responsibility for developing, configuring, or modifying integrated business and/or enterprise application solutions within various computing environments. The Software Engineer facilitates the implementation and maintenance of business and enterprise software solutions to ensure successful deployment of released applications.

Responsibilities:
Translates business requirements and functional specifications into logical program designs, code modules, stable application systems, and software solutions with guidance from senior colleagues as appropriate by partnering with Business Analysts to understand business needs and functional specifications

Collaborates with architects and/or software consultants to ensure functional specifications are converted into flexible, scalable, and maintainable solution designs

Develops, configures, or modifies complex integrated business and/or enterprise application solutions within various computing environments by designing and coding component-based applications using various programming languages

Validates and executes component integration test (CIT) scenarios to identify application errors and ensure software solutions meet functional specifications

Facilitates the implementation and maintenance of complex business and enterprise software solutions to ensure successful deployment of released applications by packaging solutions for deployment

Supports systems integration testing (SIT) and user acceptance testing (UAT) by providing insight to testing teams in order to ensure the appropriate depth of test coverage

Participates and coaches others in all software development life cycle phases by applying and sharing an in-depth understanding of company and industry methodologies, policies, standards, and controls

Required Qualifications:
Bachelor's Degree Computer Science, CIS, or related field5+ years experience in software development or a related field.3+ years experience working on project(s) involving the implementation of solutions applying development life cycles (SDLC)4+ years experience in database technologies

Preferred Qualifications:
Linux/AIX Server experience preferredC/C++ development experienceScripting experienceCard processing backgroundpayment standards, PCI4+ years IT experience developing and implementing business systems within an organization4+ years experience writing technical documentation in a software development environment4+ years experience working with defect or incident tracking software (e.g., HP Quality Center, Remedy)

About Lowe’s
Lowe’s Companies, Inc. (NYSE: LOW) is a FORTUNE ® 50 home improvement company serving more than 17 million customers a week in the United States, Canada and Mexico. With fiscal year 2016 sales of $65.0 billion, Lowe’s and its related businesses operate or service more than 2,370 home improvement and hardware stores and employ over 290,000 people. Founded in 1946 and based in Mooresville, N.C., Lowe’s supports the communities it serves through programs that focus on K-12 public education and community improvement projects. For more information, visit Lowes.com."
281,http://www.indeed.com/rc/clk?jk=b3de0ae8911dcea8&fccid=c267f29f0f85e8b8&vjs=3,"Holmdel, NJ",Sr Software Engineer for Autonomous Driving,NVIDIA,"We are now looking for a Sr Software Engineer for Autonomous Driving:
Nvidia’s invention of the GPU 1999 sparked the growth of the PC gaming market, redefined modern computer graphics, and revolutionized parallel computing. More recently, GPU deep learning ignited modern AI — the next era of computing — with the GPU acting as the brain of computers, robots, and self-driving cars that can perceive and understand the world. Today, we are increasingly known as “the AI computing company”.
The NVIDIA autonomous driving team is creating and productizing leading-edge machine learning / AI techniques for driverless cars on NVIDIA's high-performance DRIVE PX platform.
As Software Engineer in our Autonomous Driving team, you will be collaborating with colleagues to advance the experimental research code of our R&D team to automotive-grade high-quality software while achieving or exceeding all relevant NVIDIA and automotive standards and guidelines.You will participate in a focused effort to develop and productize ground-breaking solutions that will revolutionize the world of transportation and the growing field of self-driving cars. You'll find the work is exciting, fun, and very challenging.
What we need to see:
A MS or PhD degree in CS, CE, EECS or related.
You should have experience in high-tech industrial software development, preferably related to automotive products.
Sufficient educational background to understand the science and mathematics behind computer vision, machine learning, car physics, geometry, and trigonometry.
3+ years of working experience writing C and C++ code for Linux.
Working knowledge of computer vision and machine learning / AI is an advantage.
Location: Holmdel, New Jersey, US
Close to New York City (45 miles)
Accessible by commuter train, ferry, bus, and car.
Near urban and rural environments. Family friendly yet near a major metropolitan area and close to popular beaches along the Jersey shore
NVIDIA is widely considered to be one of the technology world’s most desirable employers. We have some of the most brilliant and talented people in the world working for us. If you're creative, autonomous and love a challenge, we want to hear from you!
We are an AA/EEO/Veterans/Disabled employer"
282,http://www.indeed.com/rc/clk?jk=892fa923ebd2bdbf&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA",Software Engineer - Core OS Networking,Apple,"Apple is looking for a talented and energetic software engineer for the Core Networking team to participate in the architecture and development of the next generation of networking technology. The team is responsible for designing and enhancing the operating system networking components across Apple's range of products including all macOS, iOS, watchOS and tvOS based products. Specific areas of responsibility include networking API, protocols and networking interfaces. The ideal candidate should posses an excellent conceptual understanding and working knowledge of TCP/IP and related networking technologies. System level software design experience is also essential. The position will require the right candidate to determine the appropriate compromise between several competing factors such as performance, efficiency, ease of use and security.


Key Qualifications
Experience developing commercial networking software and/or hardware products
Strong software design and development skills including C, C++ or obj-C programming language experience
Thorough knowledge of the TCP/IP suite of protocols (including IPv6)
BSD/Linux Kernel network stack
NAT/Firewall
Software switches
Unix networking including sockets API
Network troubleshooting skills
Excellent communication and interpersonal skills

Description
The candidate will work in a fast paced environment, operate gracefully under stress, handle multiple assignments in parallel, and be self driven to be effective in an environment with little overhead. The candidate also needs to show initiative, be able to take ownership of a problem area, and demonstrate an ability to understand the role of the group's technology in the larger context of the product and network environment. The position has cross-functional aspects and the candidate will need to show excellent interpersonal and communication skills.


Education
BS in Computer Science or equivalent networking software development experience


Additional Requirements
Preferred Experience: Mac OS and iOS development experience API development experience Wireless networking technologies and standards (Wi-Fi and cellular) Network debugging tools (e.g. packet sniffers, protocol analyzers)"
283,http://www.indeed.com/rc/clk?jk=9892c2970d4ca77f&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA",OS Software Engineer,Apple,"On the Software Data Analysis team, we drive strategic software direction, resolve issues, and make our great devices even better. The foundation of this team is obtaining quality data and you will be building the operating system software that sends data back from our millions of devices running macOS, iOS, watchOS, and tvOS.


Key Qualifications
2+ years of professional experience in C, Objective-C, or C++
Deep understanding of multi-threaded programming, network, and POSIX/synchronization primitives.
Can work in a collaborative environment and clearly communicate while confidently driving multiple projects across many teams
Extreme attention to detail
Experience in verifying your code by developing and executing manual, automated, and unit tests
Good understanding of SQA methodologies & practices

Description
Your focus will be on building next generation data collection systems to obtain telemetry and data from the operating system for upcoming products and features. Engineering these systems takes a different mindset of scale and volume, and cross functional systems optimization. If you enjoy building and engineering data systems, we would like to talk to you!


Education
BS in Computer Science or equivalent


Additional Requirements
The following are desirable, but not required: Experience with Git or similar Experience with CI systems such as Jenkins or Xcode server Experience in scripting and automation (Python) Experience with QA automation"
284,http://www.indeed.com/rc/clk?jk=57de9ac9af802035&fccid=a4394b8ab7528bea&vjs=3,"Boston, MA",Entry Level Software Engineer,NDDSystem llc,"Job Description

We will provide free online Training and Placement for Software Deveops positions. We are looking Entry Level Software Devops Engineer. Our research and development teams are always working to stay ahead of the next wave of technology to ensure we stay at the forefront of each industry we serve. We are looking for motivated team members who will help take us to the next level. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Responsibilities :
Execute application software build & deployments supporting applications across the enterprise
Develop & maintain scripts to automate existing manual build & deployment procedures
Develop & maintain automation procedures to assist with infrastructure automation
 Implement triggers on source code repositories to assist with continuous integration process
Evaluate existing processes & tools and implement changes for better efficiency
 Analyze requirements and provide technical solutions for all automation needs
Co-ordinate the promotion of code to test, qa, stage & production environments in support of all roadmap & emergency releases
Support the existing source code for internal applications developed by DevOps team Qualifications

Bachelors or Master’s Degree in Computer Science, Computer Engineering, Computer Information Systems, , Information Technology or related technical program.
Strong Communication & Technical skills.
Responsible, dependable, quick learner.
Demonstrated ability to adapt to new technology.
Preferred willingness to relocate nationwide in the US for projects.
Additional Information

We offer:
 Online training
Excellent Salary Package
Job Assistance and Support
Real-time Certified S/W Trainers
Company participates in ""E-verify"" program
Placement in average of 4 weeks of marketing
Online & onsite support provided
Training Process:
2 to 3 week online training using WebEx
Training provided by instructors with extensive industry experience
Daily training (Evening 2 - 3 hours)
Teaching with 70% exercise and 30% lecture
Real time examples and case studies to practice with
Special one-on-one support before joining a project
Limited Students in every batch
Marketing & Placement:
Strong and motivated marketing team
Marketers are specifically trained
Great Marketing Support
Mock-Interviews and interview training
Placement in average of 4 weeks of marketing
Online & onsite support provided
Contact Details:
Rohan
412-228-0404"
285,http://www.indeed.com/rc/clk?jk=55d9cd8bcd4590f1&fccid=abbed90e81cb2610&vjs=3,"Brooklyn, NY",Senior Software Engineer,DEPT OF INFO TECH & TELECOMM,"DoITT provides for the sustained, efficient and effective delivery of IT services, infrastructure and telecommunications to enhance service delivery to New York City's residents, businesses, employees and visitors. As the City's technology leader, DoITT is responsible for maintaining the foundational IT infrastructure and systems that touch every aspect of City life from public safety to human services, from education to economic development crossing the full spectrum of governmental operations.The Senior Software Engineer for Backup Automation will report to the IT Services division. This is a DevOps focused position which will identify common tasks or user requests which can be repeated programmatically. This will involve working with Databases, API interfaces and Windows and Linux scripting tools. Responsibilities will include: ? Evaluate existing processes used to backup and restore data and implement automated solutions as part of an ongoing cycle of continuous process improvement;? Use diverse scripting languages on multiple OS platforms to build automated packages remediating common causes of failures in the backup environment;? Use Continuous Integration toolsets to track code;? Perform tasks of a Systems Administrator in troubleshooting server OS and/or vSphere issues that may impact successful backups;? Design and optimize SQL queries and ETL jobs;? And perform special projects and initiatives as assigned.

Minimum Qual Requirements

(1) A baccalaureate degree from an accredited college, including or supplemented by twenty-four (24) semester credits in computer science or a related computer field and two (2) years of satisfactory full-time software experience in designing, programming, debugging, maintaining, implementing, and enhancing computer software applications, systems programming, systems analysis and design, data communication software, or database design and programming, including one year in a project leader capacity or as a major contributor on a complex project; or (2) A four-year high school diploma or its educational equivalent and six (6) years of full-time satisfactory software experience as described in ?1"" above, including one year in a project leader capacity or as a major contributor on a complex project; or (3) A satisfactory combination of education and experience that is equivalent to (1) or (2) above. College education may be substituted for up to two years of the required experience in (2) above on the basis that sixty (60) semester credits from an accredited college is equated to one year of experience. A masters degree in computer science or a related computer field may be substituted for one year of the required experience in (1) or (2) above. However, all candidates must have a four year high school diploma or its educational equivalent, plus at least one (1) year of satisfactory full-time software experience in a project leader capacity or as a major contributor on a complex project. NOTE: In order to have your experience accepted as Project Leader or Major Contributor experience, you must explain in detail how your experience qualifies you as a project leader or as a major contributor. Experience in computer operations, technical support, quality assurance (QA), hardware installation, help desk, or as an end user will not be accepted for meeting the minimum qualification requirements. Special Note To be eligible for placement in Assignment Level IV, in addition to the Qualification Requirements stated above, individuals must have one year of satisfactory experience in a project leader capacity or as a major contributor on a complex project in data administration, database management systems, operating systems, data communications systems, capacity planning, and/or on-line applications programming.

Preferred Skills

The preferred candidate should possess the following: ? 10+ years? experience as a Systems Administrator working with vSphere in a mixed OS environment with a minimum of 1000 VMs;? Experience working with vSphere 5 or higher;? Experience with vmWare Orchestrator;? Experience working with Javascript, Powershell and Perl scripting;? Ability to design SQL query and use SQL queries for QA tasks; ? Understanding of basic data storage, backup and networking concepts; ? Excellent server software troubleshooting skills.

Additional Information


Candidates must have recently filed and passed the Computer Specialist (Software) Exam -or- already have a permanent Computer Specialist (Software) title.

To Apply


Candidates must have recently filed and passed the Computer Specialist (Software) Exam -or-already have a permanent Computer Specialist (Software) title.For City employees, please go to Employee Self Service (ESS), click on Recruiting Activities > Careers, and search for Job ID #319645For all other applicants, please go to www.nyc.gov/jobs/search and search for Job ID #319645-or-If you do not have access to a computer, please mail resume indicating Job ID # to: Department of Information Technology and Telecommunications (DoITT)Recruitment Office - 2 Metrotech Center - 4th Floor - Brooklyn, NY 11201SUBMISSION OF A RESUME IS NOT A GUARANTEE THAT YOU WILL RECEIVE AN INTERVIEWAPPOINTMENTS ARE SUBJECT TO OVERSIGHT

Hours/Shift

Day - Due to the necessary technical support duties of this position in a 24/7 operation, candidate may be required to be on call and/or work various shifts such as weekends and/or nights/evenings.

Work Location

Brooklyn, NY

Residency Requirement

New York City Residency is not required for this position"
