,id,url,location,job_title,company,summary
281,281,http://www.indeed.com/rc/clk?jk=b3de0ae8911dcea8&fccid=c267f29f0f85e8b8&vjs=3,"Holmdel, NJ",Sr Software Engineer for Autonomous Driving,NVIDIA,we are now looking for a sr software engineer for autonomous driving nvidia’s invention of the gpu 1999 sparked the growth of the pc gaming market redefined modern computer graphics and revolutionized parallel computing. more recently gpu deep learning ignited modern ai the next era of computing with the gpu acting as the brain of computers robots and self driving cars that can perceive and understand the world. today we are increasingly known as “the ai computing company”. the nvidia autonomous driving team is creating and productizing leading edge machine learning ai techniques for driverless cars on nvidia's high performance drive px platform. as software engineer in our autonomous driving team you will be collaborating with colleagues to advance the experimental research code of our r&d team to automotive grade high quality software while achieving or exceeding all relevant nvidia and automotive standards and guidelines.you will participate in a focused effort to develop and productize ground breaking solutions that will revolutionize the world of transportation and the growing field of self driving cars. you'll find the work is exciting fun and very challenging. what we need to see a ms or phd degree in cs ce eecs or related. you should have experience in high tech industrial software development preferably related to automotive products. sufficient educational background to understand the science and mathematics behind computer vision machine learning car physics geometry and trigonometry. 3+ years of working experience writing c and c++ code for linux. working knowledge of computer vision and machine learning ai is an advantage. location holmdel new jersey us close to new york city 45 miles accessible by commuter train ferry bus and car. near urban and rural environments. family friendly yet near a major metropolitan area and close to popular beaches along the jersey shore nvidia is widely considered to be one of the technology world’s most desirable employers. we have some of the most brilliant and talented people in the world working for us. if you're creative autonomous and love a challenge we want to hear from you we are an aa eeo veterans disabled employer
282,282,http://www.indeed.com/rc/clk?jk=892fa923ebd2bdbf&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA",Software Engineer - Core OS Networking,Apple,apple is looking for a talented and energetic software engineer for the core networking team to participate in the architecture and development of the next generation of networking technology. the team is responsible for designing and enhancing the operating system networking components across apple's range of products including all macos ios watchos and tvos based products. specific areas of responsibility include networking api protocols and networking interfaces. the ideal candidate should posses an excellent conceptual understanding and working knowledge of tcp ip and related networking technologies. system level software design experience is also essential. the position will require the right candidate to determine the appropriate compromise between several competing factors such as performance efficiency ease of use and security. key qualifications experience developing commercial networking software and or hardware products strong software design and development skills including c c++ or obj c programming language experience thorough knowledge of the tcp ip suite of protocols including ipv6 bsd linux kernel network stack nat firewall software switches unix networking including sockets api network troubleshooting skills excellent communication and interpersonal skills description the candidate will work in a fast paced environment operate gracefully under stress handle multiple assignments in parallel and be self driven to be effective in an environment with little overhead. the candidate also needs to show initiative be able to take ownership of a problem area and demonstrate an ability to understand the role of the group's technology in the larger context of the product and network environment. the position has cross functional aspects and the candidate will need to show excellent interpersonal and communication skills. education bs in computer science or equivalent networking software development experience additional requirements preferred experience mac os and ios development experience api development experience wireless networking technologies and standards wi fi and cellular network debugging tools e.g. packet sniffers protocol analyzers
283,283,http://www.indeed.com/rc/clk?jk=9892c2970d4ca77f&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA",OS Software Engineer,Apple,on the software data analysis team we drive strategic software direction resolve issues and make our great devices even better. the foundation of this team is obtaining quality data and you will be building the operating system software that sends data back from our millions of devices running macos ios watchos and tvos. key qualifications 2+ years of professional experience in c objective c or c++ deep understanding of multi threaded programming network and posix synchronization primitives. can work in a collaborative environment and clearly communicate while confidently driving multiple projects across many teams extreme attention to detail experience in verifying your code by developing and executing manual automated and unit tests good understanding of sqa methodologies & practices description your focus will be on building next generation data collection systems to obtain telemetry and data from the operating system for upcoming products and features. engineering these systems takes a different mindset of scale and volume and cross functional systems optimization. if you enjoy building and engineering data systems we would like to talk to you education bs in computer science or equivalent additional requirements the following are desirable but not required experience with git or similar experience with ci systems such as jenkins or xcode server experience in scripting and automation python experience with qa automation
284,284,http://www.indeed.com/rc/clk?jk=57de9ac9af802035&fccid=a4394b8ab7528bea&vjs=3,"Boston, MA",Entry Level Software Engineer,NDDSystem llc,"job description we will provide free online training and placement for software deveops positions. we are looking entry level software devops engineer. our research and development teams are always working to stay ahead of the next wave of technology to ensure we stay at the forefront of each industry we serve. we are looking for motivated team members who will help take us to the next level. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. responsibilities execute application software build & deployments supporting applications across the enterprise develop & maintain scripts to automate existing manual build & deployment procedures develop & maintain automation procedures to assist with infrastructure automation implement triggers on source code repositories to assist with continuous integration process evaluate existing processes & tools and implement changes for better efficiency analyze requirements and provide technical solutions for all automation needs co ordinate the promotion of code to test qa stage & production environments in support of all roadmap & emergency releases support the existing source code for internal applications developed by devops team qualifications bachelors or master’s degree in computer science computer engineering computer information systems information technology or related technical program. strong communication & technical skills. responsible dependable quick learner. demonstrated ability to adapt to new technology. preferred willingness to relocate nationwide in the us for projects. additional information we offer online training excellent salary package job assistance and support real time certified s w trainers company participates in ""e verify"" program placement in average of 4 weeks of marketing online & onsite support provided training process 2 to 3 week online training using webex training provided by instructors with extensive industry experience daily training evening 2 3 hours teaching with 70% exercise and 30% lecture real time examples and case studies to practice with special one on one support before joining a project limited students in every batch marketing & placement strong and motivated marketing team marketers are specifically trained great marketing support mock interviews and interview training placement in average of 4 weeks of marketing online & onsite support provided contact details rohan 412 228 0404"
285,285,http://www.indeed.com/rc/clk?jk=55d9cd8bcd4590f1&fccid=abbed90e81cb2610&vjs=3,"Brooklyn, NY",Senior Software Engineer,DEPT OF INFO TECH & TELECOMM,"doitt provides for the sustained efficient and effective delivery of it services infrastructure and telecommunications to enhance service delivery to new york city's residents businesses employees and visitors. as the city's technology leader doitt is responsible for maintaining the foundational it infrastructure and systems that touch every aspect of city life from public safety to human services from education to economic development crossing the full spectrum of governmental operations.the senior software engineer for backup automation will report to the it services division. this is a devops focused position which will identify common tasks or user requests which can be repeated programmatically. this will involve working with databases api interfaces and windows and linux scripting tools. responsibilities will include evaluate existing processes used to backup and restore data and implement automated solutions as part of an ongoing cycle of continuous process improvement; use diverse scripting languages on multiple os platforms to build automated packages remediating common causes of failures in the backup environment; use continuous integration toolsets to track code; perform tasks of a systems administrator in troubleshooting server os and or vsphere issues that may impact successful backups; design and optimize sql queries and etl jobs; and perform special projects and initiatives as assigned. minimum qual requirements 1 a baccalaureate degree from an accredited college including or supplemented by twenty four 24 semester credits in computer science or a related computer field and two 2 years of satisfactory full time software experience in designing programming debugging maintaining implementing and enhancing computer software applications systems programming systems analysis and design data communication software or database design and programming including one year in a project leader capacity or as a major contributor on a complex project; or 2 a four year high school diploma or its educational equivalent and six 6 years of full time satisfactory software experience as described in 1"" above including one year in a project leader capacity or as a major contributor on a complex project; or 3 a satisfactory combination of education and experience that is equivalent to 1 or 2 above. college education may be substituted for up to two years of the required experience in 2 above on the basis that sixty 60 semester credits from an accredited college is equated to one year of experience. a masters degree in computer science or a related computer field may be substituted for one year of the required experience in 1 or 2 above. however all candidates must have a four year high school diploma or its educational equivalent plus at least one 1 year of satisfactory full time software experience in a project leader capacity or as a major contributor on a complex project. note in order to have your experience accepted as project leader or major contributor experience you must explain in detail how your experience qualifies you as a project leader or as a major contributor. experience in computer operations technical support quality assurance qa hardware installation help desk or as an end user will not be accepted for meeting the minimum qualification requirements. special note to be eligible for placement in assignment level iv in addition to the qualification requirements stated above individuals must have one year of satisfactory experience in a project leader capacity or as a major contributor on a complex project in data administration database management systems operating systems data communications systems capacity planning and or on line applications programming. preferred skills the preferred candidate should possess the following 10+ years experience as a systems administrator working with vsphere in a mixed os environment with a minimum of 1000 vms; experience working with vsphere 5 or higher; experience with vmware orchestrator; experience working with javascript powershell and perl scripting; ability to design sql query and use sql queries for qa tasks; understanding of basic data storage backup and networking concepts; excellent server software troubleshooting skills. additional information candidates must have recently filed and passed the computer specialist software exam or already have a permanent computer specialist software title. to apply candidates must have recently filed and passed the computer specialist software exam or already have a permanent computer specialist software title.for city employees please go to employee self service ess click on recruiting activities > careers and search for job id #319645for all other applicants please go to www.nyc.gov jobs search and search for job id #319645 or if you do not have access to a computer please mail resume indicating job id # to department of information technology and telecommunications doitt recruitment office 2 metrotech center 4th floor brooklyn ny 11201submission of a resume is not a guarantee that you will receive an interviewappointments are subject to oversight hours shift day due to the necessary technical support duties of this position in a 24 7 operation candidate may be required to be on call and or work various shifts such as weekends and or nights evenings. work location brooklyn ny residency requirement new york city residency is not required for this position"
286,286,http://www.indeed.com/rc/clk?jk=1d6e7df35100da46&fccid=6c6f37e2a6cb4c55&vjs=3,"Gloucester, MA",Software Engineer I - (E1),Applied Materials Inc.,varian semiconductor equipment is a division of applied materials. we specialize in ion implanters which are used as part of the semiconductor chip manufacturing process. ion implanters are large complex machines that consist of a particle accelerator combined with a high speed robotic motion system. the machines we make enable the technology we use. engineering at applied materials vse consists of many different backgrounds. the strategic software team specializes in developing internally distributed software applications which enable software and other engineering groups to work more efficiently. among these are data visualization tools a web based change tracking system an ion implanter simulator and a custom flowchart based programming language. as a member of the team you’ll participate in an agile process and gain experience with all of these products and others . typical duties develop new features in various programming languages including c++ c# and typescript use source control git and sourcegear to collaborate with teammates join our daily standup meeting to share your progress and discuss blockers talk to internal customers to translate feature requests and bug reports into jira stories and issues support released products with regular bug fixes use your drive for learning new techniques and technologies to develop best practices skills required drive to learn and improve object oriented programming especially in c++ or c# communicate effectively in a fast moving collaborative team experience with these is a plus web technologies html5 js css http rest ides especially visual studio or vs code databases sql or mongo resources provided to support student powerful development workstation and laptop reimbursement for job related books and training connect with other new college hires in fusion program company rotational program company training – software design practices implanter technology business and leadership manager supervisor engineering mentor proven market leadership applied materials – varian semiconductor equipment designs manufactures and services semiconductor processing equipment used in the fabrication of integrated circuits. we are dedicated to meeting the exacting demands of ic production and satisfying the ion implantation needs of ic manufacturers worldwide. with over 3 300 state of the art high current medium current and high energy implanters installed throughout the world varian semiconductor systems implant more than 5 million wafers each and every day more than all of our competitors combined. proven customer satisfaction leadership varian semiconductor provides customers with world class support training after market products and services that ensure higher utilization and productivity reduced operating costs and extended capital productivity of their investment. varian semiconductor is iso 9001 2000 certified. we have celebrated nine years on the prestigious vlsi research inc 10 best list having won first place for eight of the last nine years. proven technology leadership varian semiconductor is focused on customers and their unrelenting drive for improving cost of ownership. we are the leaders in technology development productivity optimization and production support the three areas that matter most to ic manufacturers. recently we have introduced the next generation viista™ product line. this leading edge technology leverages the single wafer processing pioneered on the successful e200 and e500 line of medium current implanters to the entire spectrum of energies and implant applications. our single wafer viista products are highly differentiated by their unique processing capabilities higher throughput and improved process yields. qualifications education bachelor's degree up to 1 years of experience degree preference computer science computer engineering information technology applied materials is committed to diversity in its workforce including equal employment opportunity for minorities females protected veterans and individuals with disabilities. primary location americas united states of america massachusetts ma gloucester job engineering shift day job travel no posting type internal external relocation package no relocation
287,287,http://www.indeed.com/rc/clk?jk=fa1d1bca9089ac75&fccid=0b2283bbea07e089&vjs=3,"Cambridge, MA",Software Engineer,Intellipro Group Inc.,please note candidate must have recent java development work experience project overview a web application developer to work with engineers in the our client cambridge office on an advertiser facing tool used for our client's travel products. overall responsibilities the role will include developing frontend and some backend features for reporting analytics etc along with tools to help manage advertiser's accounts and include assisting the team with bug fixes. top 3 daily responsibilities developer will work with other engineers and product managers to take requirements and application design and write code to accomplish the design for new features in the application. developer will take direction from tech lead to undertake bug fixes and other small application improvements. developer will write automated tests to ensure a high level of quality of the features built and bug fixes made. required skills ba bs degree computer science preferred 3 4 years of experience as a software engineer including front end and backend development 2 3 years strong java experience most recent experience 2 3 years of experience with building web applications including html css javascript 1 2 years experience working wth relational databases strong written and verbal communication skills interpersonal skills and ability to work with cross functional teams nice to have experience working with co located teams
288,288,http://www.indeed.com/rc/clk?jk=c4b06a085eab5704&fccid=86e1be3d80dacb02&vjs=3,"Philadelphia, PA",Software Engineer - Backend,Warner Bros. Entertainment Group,what part will you play wb digital labs subsidiary of warner bros. is a fast paced innovative development division working to build the next generation of video enabled entertainment brands. previously known as the startup dramafever we have an established history of building one of the most beloved over the top streaming korean drama channels on the market. now we are looking at nothing less than to shape the future of media by combining our cutting edge technology design and marketing capabilities with the world’s most beloved and iconic brands eg. looney tunes & dc comics to build a portfolio of next generation multi media entertainment services and delight fans everywhere. we are looking for a developer to join our backend team. our team is responsible for all backend content distribution in an svod subscription video on demand environment. our team supports the discovery and viewing of video content watch queues favorites and license management for 4 highly trafficked digital properties. as a member of the backend team you will work closely with many different teams including product project design front end advertising business and content. what do we require from you 2+ years of software development experience. a delivery mindset. it’s not enough to write the code. it’s has to get into the user’s hands and it has to work a self motivated entrepreneurial outlook. strong problem solving skills. an agile disposition. we respect the spirit of agile development but we pick and choose our ceremonies. can demonstrate professional experience with at least one full development tool chain. general computing knowledge is desirable. familiarity with the standard suite of web protocols http html etc. . bonus points if... you have experience consuming apis writing javascript mobile development etc. have experience with vod content delivery and display. bsc or msc in computer science or equivalent. our ideal candidate will also be well versed in our tech stack... django python for back end or javascript angular for front end mysql linux aws core services s3 sqs ec2 etc.
289,289,http://www.indeed.com/rc/clk?jk=d7a3b8fb65264213&fccid=71eb96af97fae7e9&vjs=3,"Cambridge, MA",Software Engineer - Backend,Hopper,hopper is a mobile only company that uses big data to predict and analyze airfare and accommodations. the app provides travelers with the information they need to get the best deals on flights and hotels and notifies them when prices are at their predicted lowest points. since launching in 2015 hopper has become one of the fastest growing travel apps ever with over 20 million installs. it is the #1 travel app in over 37 countries and ranks as one of the top 10 travel apps in over 95 countries. our users have watched 45 million trips since launch and are booking $1.5 million worth of travel through the app each day. hopper has received accolades such as apple’s app store best of 2015 the google play award for standout startup of 2016 and the webby award for best travel app. hopper was founded in 2007 and has $104 million cad in funding to date from caisse de dépôt et placement du québec cdpq accomplice brightspark omers bdc it venture fund and investissement québec. as a software engineer – backend you'll be part of a growing team of engineers and product designers with big ambitions delivering a delightful and powerful product that empowers travelers. we’re always looking for driven versatile autonomous yet collaborative engineers to help us build great things. you'll work with a team that's built an industry leading travel shopping platform and the world's most powerful travel recommendation engine. at hopper you'll help evolve a complex system of distributed micro services using scala and finagle. and your code will interface with large distributed no sql stores with more than a petabyte of historical data. you'll work with apache spark python and scala to analyse trillions of data points and on pipelines ingesting billions of data points daily with kafka and spark streaming. requirements we're looking for engineers of diverse backgrounds from recent graduates to engineers with years of experience building distributed systems. our fundamental requirements are a drive to learn and a shared engineering philosophy design and write beautiful code simple testable efficient and maintainable learn new languages technologies and frameworks from one project to the next collaborate with others to solve tough technical and product problems benefits compensation will be competitive including equity in a growth stage startup backed by top tier vcs all your information will be kept confidential according to eeo guidelines.
290,290,http://www.indeed.com/rc/clk?jk=13f388aca4ce6eb0&fccid=604e35e906d9ab07&vjs=3,"New York, NY",Software Engineer - Full Stack,Zocdoc,does changing the face of one of healthcare tech’s top brands inspire you ready to immerse yourself in the deep end of a technology product that streamlines online appointment booking digital paperwork and more will you rise to the challenge of working in a full stack development environment across tech like aws docker node.js c# react & redux join zocdoc as a full stack software engineer at zocdoc we've built the foundation of consumer facing healthcare and are committed to exploring and building new products that will allow patients to have an easy and seamless experience throughout their healthcare journey. as a software engineer you'll build prototypes iterate on them and release products that will help define our vision to become the digital center of care. what you’ll do help develop products and interactions for zocdoc patients non zocdoc patients and providers. contribute to new product design and architecture. learn the unique challenges of scaling a high growth environment with millions of monthly users. work collaboratively with teams like design data science. devops and more learn from bright and talented engineers on our team. what’s required 2+ years of full stack engineering experience. computer science degree preferred. curiosity and vision; you have a passion for technology and can think critically about performance scalability and reliability of software. technical chops; you have designed and implemented fast and efficient software solutions to real life problems using object oriented languages leveraging relational non relational database technology and cloud technologies. you have built and deployed client facing web applications that scale. what you’ll get an incredible team of smart supportive people a home in our award winning sunlit office in soho free catered lunches every day and endless snacks an outstanding health plan 100% employer covered competitive compensation package including stock options the opportunity to help us create a better healthcare experience and positively impact millions of people’s lives
291,291,http://www.indeed.com/rc/clk?jk=fe461dd8ef73b8c2&fccid=69f9b7e04a2ff1f1&vjs=3,"San Francisco, CA",Software Developer,Hearst Auto,software engineer – tools are you passionate about building scalable performant systems do you enjoy working closely with the business to understand their challenges and figuring out how technology can help them jumpstart automotive media is looking for a software engineer who loves making a business impact working with the latest technologies solving interesting problems in a collaborative environment and wants to build innovative advertising products and tools. what you will be doing build ship and maintain scalable stable and high quality applications and tools that empower and enable the sales operations and analytics for tens of thousands of automotive ads to tens of millions of users each month. use well reasoned and appropriate design patterns and best practices and provide examples for others to follow. become intimately familiar with the systems you build and take pride in writing maintainable code. break down work in ways that others can contribute to confidently. you write tests to improve the quality and design of your code. what you bring to the table you have a solid understanding of and experience with concurrency and asynchronous programming. who you are you are humble when you are right and have the confidence to admit and learn from mistakes. you communicate effectively and persuasively with other engineers and non technical members of the team. you are a believer in tdd test driven development or are interested in adding this to your tool belt. what is your professional background 3 5+ years’ experience building web applications and services. cs degree or equivalent real world experience and knowledge of cs fundamentals. you use node.js or you are open to learning a new language and have extensive experience in server side programming languages such as go java python etc. experience in digital advertising and technology is a bonus ad serving programmatic media tracking and measurement fraud detection optimization etc.
292,292,http://www.indeed.com/rc/clk?jk=c3545220950d4e64&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA","Software Engineer, Machine Learning Server",Apple,we’re looking for a talented server engineer to help us build systems for learning from the activities of the crowd while preserving individual privacy. in this role you’ll implement novel machine learning algorithms and deploy them in production at massive scale. these systems help us understand and improve apple’s user experience and are an important part of our strategic focus on privacy. you’ll work in a small and dynamic team building new functionality and collaborating across groups. you’ll also participate in algorithm development pushing the frontier of differential privacy and other forms of data privacy. this position requires a broad set of software engineering skills with particular focus on machine learning algorithms and distributed implementations. you should have experience deploying at least one large production system with a massive dataset or a web scale user population. an understanding of data privacy and a deep respect for users are also key. key qualifications 3+ years practical background in server software engineering and distributed systems proven track record delivering production software deep fluency in java c++ or another production language experience with spark hadoop mpi or other distributed frameworks solid mathematical knowledge; understanding of machine learning or statistical inference a plus strong initiative and independence description develop and implement new machine learning algorithms with a strong focus on data privacy produce high quality code with excellent reliability and scalability explore novel architectural solutions and communicate ideas clearly collaborate in cross functional teams to prototype new concepts and deliver end to end systems education b.s. in computer science
293,293,http://www.indeed.com/rc/clk?jk=00f44f25d43f4f49&fccid=0061d624b1276d4a&vjs=3,"Irvine, CA","Associate Software Engineer, API Server - Platform",Nexon America,associate software engineer api server platform
294,294,http://www.indeed.com/rc/clk?jk=3d62eb4ee78a1ae5&fccid=ab1a75477e45ce89&vjs=3,"San Francisco, CA",Software Engineer - Full Stack,Haven,about haven haven is the saas based technology company that thoughtfully advances global trade. global trade has grown beyond human scale. increasingly complex routes and higher stakes demand more efficient systems. haven believes open collaboration and access to information are key to enabling faster smarter and more reliable freight shipping. that’s why we build powerful technologies to foster improved communication between companies decrease trade roadblocks and mitigate the inherent risks in global trade. haven is built for companies that ship large volumes of cargo in need of a powerful easy to use tool that allows them to negotiate ship and track across thousands of providers and destinations through a single unified platform. software engineer as a full stack senior software engineer at haven you’ll flex your superior engineering skills and impressive architectural acumen to transform global trade. you’ll join a team of crazy smart engineers to remake the industry that moves 90% of all physical goods in the world. day to day you’ll be a coder working on our platform using the strongloop loopback application framework built on top of nodejs and express with an angularjs ui . you’ll embrace our lean approach towards product and development and jump aboard the mvp test iterate weekly or multiple times per week dev release cycle. about you skilled node.js and angular developer product minded smart efficient coder strong software design & architectural skills entrepreneurial thinker experience with agile scrum lean development amazon aws experience a plus strong unix skills have you compiled the kernel points++ basic to intermediate devops knowledge calculate the netmask of a 27 awesome a friend to the product managers & designers of the world benefits yearly travel bonus unlimited vacation policy; work hard and take time when you need
295,295,http://www.indeed.com/rc/clk?jk=d7f6d3c94681f517&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA",Software Engineer - iWork for iCloud,Apple,imagine what you could do here. at apple new ideas have a way of becoming phenomenal products services and customer experiences very quickly. bring passion and dedication to your job and there's no telling what you could accomplish. be part of a diverse team building state of the art javascript productivity applications for icloud.com. we’re looking for a talented developer with a real passion for building innovative user facing applications that can help us push the limits of what’s possible on the web. key qualifications real passion for and experience with javascript deep knowledge of http and browser technologies prove understanding of javascript frameworks and the challenges in the space preferably with advanced usage of at least one of react angular vue.js sproutcore etc. passion for quality and attention to detail ability to effectively communicate within a team and with project partners description as part of our team you will contribute to pages numbers and keynote on icloud.com used by millions of people around the world maintain and improve a large sophisticated codebase work on new tools and techniques to develop build and test advanced javascript applications find ways to optimize and improve existing tools and processes to help developers be more productive education bachelors degree or equivalent work experience. additional requirements familiarity with any of the following is a plus webpack grunt and other modern js tools new es 2015+ language features babel or typescript transpilers unit testing using mocha jasmine or similar end to end testing using webdriver
296,296,http://www.indeed.com/rc/clk?jk=3cd4dd9b0e57a411&fccid=d7517fdde877646a&vjs=3,"Princeton, NJ",Entry Level Software Engineer,Banc3 Inc.,banc3 is seeking an entry level java developer in princeton nj who will support development functions for mission critical business applications. ideal candidate will be a recent college graduate with relevant internship and or 1 2 years of work experience. it is expected that the person in this role will learn and grow in the position to take on more challenging and complicated development work. work as part of the development team in developing delivering and supporting the application. assist testing team when required education required certification dod issued secret clearance bachelor's degree in computer science mathematics or other technical discipline with at least 1 3 years of full time professional experience required in an application support team. required skills basic understanding of software development principles. good analytical and problem solving abilities. basic understanding of sql java spark java and pebble. ability and familiarity with maven as the build tool and the git for code versioning
297,297,http://www.indeed.com/rc/clk?jk=aee671bf547f4106&fccid=7942658690eba67c&vjs=3,"Alameda, CA","Senior Software Engineer, Device Driver",Abbott Laboratories,at abbott we're committed to helping people live their best possible life through the power of health. for more than 125 years we've brought new products and technologies to the world in nutrition diagnostics medical devices and branded generic pharmaceuticals that create more possibilities for more people at all stages of life. today 99 000 of us are working to help people live not just longer but better in the more than 150 countries we serve. position summary work independently on the design development and maintenance of embedded firmware under a disciplined product development process that meets fda requirements. contribute to software system designs including architecture definitions and module interfaces implement device driver designs efficiently in a programming language c c++ etc. define and implement data management and data flow in embedded environment create high quality software design documentation use appropriate tools and techniques for productivity and code quality debuggers profilers unit testing source control etc. research technical issues and propose technical approaches. reliably deliver high quality software within schedule constraints provides technical ownership of software products. interacts with test engineers to insure that software products are robust and of very high quality. participate in the full life cycle of development from specification and design through implementation testing and support. work on significant and unique issues where analysis of situations or data requires and evaluation of intangibles. exercise independent judgment in methods techniques and evaluation criteria for obtaining results. qualifications knowledge of embedded software system design c c++ structured software development and or object modeling desig debugger and ice rtos device driver and low level device interface microprocessor architecture spi uart usb device memory management required associate degree + 13 or equivalent experience min. of 7 years of experience preferred bachelor's degree in a technical discipline preferred skillset rf communication including wifi bluetooth nfc uhf database development uml or sysml assembly language
298,298,http://www.indeed.com/rc/clk?jk=163d03532e2c3ff3&fccid=a58ea87467519812&vjs=3,"New York, NY",Software Engineer - Backend,SmartThings,"did your things make you go ""wow"" today we're dedicated to improving lives by making the everyday objects around us more useful and with our open platform the opportunities are endless. we believe that the internet of things should be accessible to everyone and we strive to create easy to use secure and above all intelligent devices that take your home to the next level. our fun creative supportive team needs your help to make things that are a little more connected and a lot smarter. this is a key role in smartthings’ new york based audio video engineering team. the av team is building highly scalable software to support a number of ambitious new iot product features. we are looking for a talented backend engineer with an interest in networking iot and video programming in python and c. you’ll work in an ecosystem of mobile apps smart embedded devices cloud based backend services and cutting edge consumer electronics contributing to the evolution of the internet of things. job responsibilities include the following programming in c and or python software development using 'internet of things' standards including ocf software development using ip based internet protocols including ssdp udp tcp tls coap http mqtt thread wifi websockets development on linux unix platforms managing microservices in aws testing and debugging embedded electronics rapid prototyping using available tools such as arduino raspberry pi outreach to and coordination with international samsung teams working collaboratively on global product launches qualification 1+ years software engineering experience with bs c programming experience experience and continued interest in learning and deploying unfamiliar languages frameworks and other tools python or shell scripting language familiarity strong communication skills both verbal and written self starter with the ability to work with minimal supervision and lead others eager to learn and adapt to new and changing requirements bachelor's degree in ece ee cs or related field. aws experience or other cloud providers"
299,299,http://www.indeed.com/rc/clk?jk=48dc33cb1fe1e937&fccid=dfc44f3b8c44a6db&vjs=3,"Cambridge, MA",Software Engineer - FullStack Developer,Cisco,full stack back end developer job title technical leader cisco what you’ll do the security business group is looking for a full stack back end developer to join their integrated threat defense organization. integrated threat defense is an exciting new opportunity that looks to leverage the power of the cisco portfolio to help improve and set a new efficacy bar in threat detection and mediation. this team’s focus is cloud delivered security solutions. help us bring the next security vision to life this is a unique opportunity to influence dynamic cloud controls that will drive a new approach to security. who you’ll work with you will work on strong cross functional teams that own their outcomes. we believe in building strong teams and look for people that feel the same. you will be part of an established but fast growing organization that continues to thrive in the security industry. you will follow our solutions with your team to our customers and will work with the people and departments on the way to ensure success. you and your team will hold one another accountable for delivery. we are not satisfied until the customer's problem is solved. the team will focus on achievement of collective results. the team is willing to experiment and adapt. who you are minimum qualifications languages python shell script java web development javascript jquery html5 css ajax frameworks django flask pandas databases mysql sqlite mongodb tools integrated development environment eclipse sublime pycharm atom versioning tool git platforms windows 7 linux ubuntu aws google cloud hardware programming arduino programming sdlc waterfall agile scrum web services restful api other tools oracle vm virtualbox html5 css3 javascript 12+ years of experience nice to have experience css preprocessors sass less front end ui to back end apis continuous integration processes and tools why cisco we connect everything people processes data and things. we innovate everywhere taking bold risks to shape the technologies that give us smart cities connected cars and handheld hospitals. and we do it in style with unique personalities who aren’t afraid to change the way the world works lives plays and learns. we are thought leaders tech geeks pop culture aficionados and we even have a few purple haired rock stars. we celebrate the creativity and diversity that fuels our innovation. we are dreamers and we are doers. we are cisco.
300,300,http://www.indeed.com/rc/clk?jk=41098af119acbcd6&fccid=a3f737e511d9fc8c&vjs=3,"Foster City, CA",Sr Software Engineer,Visa,job description work with product owners to refine business requirements analyze business requirements and architect a solution that is robust and scalable provide technical documentation of solutions break down architected solution into smaller achievable tasks present and communicate solution to both technical and nontechnical stakeholders knowledgeable of data technologies and solutions work with full stack development back end middle tier and client side full stack developer ability to implement the changes in ui stack rest apis debugging and providing solutions for complicated issues participate in demos and code reviews multi task and support multiple teams enforce software best practices standards and processes qualifications b.s. in computer science and 5+ years of software development experience or m.s phd with 3+ years of software development experience experience with spring technologies expert in javascript and front end technologies frameworks like jquery reactjs angular experience with html5 css3 and css4 experience with xml and json experience with photoshop and or sketch experience with javascript frameworks like backbone ember and angular experience with riot.js and react.js experience with web components and polymer experience with node.js functional reactive programming and flux architecture experience with client side javascript charting technologies like d3 or fusioncharts experience with ui ux development across different mediums like mobile and tablet devices experience in java j2ee technologies experience in object oriented design and development in java experience architecting solutions with continuous integration and continuous delivery like jenkins additional information all your information will be kept confidential according to eeo guidelines.
